Time,Lat,Lon
2019-05-01 12:29:21,42.3365660,-83.487111
2019-05-01 12:29:25,42.3365749,-83.486267
2019-05-01 12:29:28,42.3365806,-83.485642
2019-05-01 12:29:32,42.3365843,-83.484756
2019-05-01 12:29:34,42.3365900,-83.484302
2019-05-01 12:29:38,42.3366011,-83.483381
2019-05-01 12:29:41,42.3366045,-83.482685
2019-05-01 12:29:45,42.3366065,-83.481747
2019-05-01 12:29:47,42.3366078,-83.481262
2019-05-01 12:29:51,42.3366033,-83.480312
2019-05-01 12:29:53,42.3366084,-83.479825
2019-05-01 12:29:57,42.3366102,-83.478851
2019-05-01 12:30:00,42.3366229,-83.478082
2019-05-01 12:30:03,42.3366261,-83.477302
2019-05-01 12:30:06,42.3366331,-83.476514
2019-05-01 12:30:07,42.3366350,-83.476250
2019-05-01 12:30:08,42.3366323,-83.475993
2019-05-01 12:30:11,42.3366333,-83.475199
2019-05-01 12:30:12,42.3366340,-83.474945
2019-05-01 12:30:13,42.3366316,-83.474691
2019-05-01 12:30:14,42.3366279,-83.474437
2019-05-01 12:30:15,42.3366293,-83.474187
2019-05-01 12:30:16,42.3366328,-83.473944
2019-05-01 12:30:20,42.3366310,-83.473018
2019-05-01 12:30:21,42.3366343,-83.472798
2019-05-01 12:30:25,42.3366528,-83.471942
2019-05-01 12:30:26,42.3366567,-83.471728
2019-05-01 12:30:30,42.3366671,-83.470933
2019-05-01 12:30:31,42.3366759,-83.470744
2019-05-01 12:30:34,42.3367032,-83.470290
2019-05-01 12:30:38,42.3367306,-83.469899
2019-05-01 12:30:41,42.3367498,-83.469799
2019-05-01 12:30:44,42.3367544,-83.469806
2019-05-01 12:30:46,42.3367526,-83.469811
2019-05-01 12:30:47,42.3367518,-83.469807
2019-05-01 12:30:48,42.3367506,-83.469802
2019-05-01 12:30:49,42.3367506,-83.469802
2019-05-01 12:30:50,42.3367506,-83.469802
2019-05-01 12:31:11,42.3367506,-83.469802
2019-05-01 12:31:24,42.3367592,-83.469638
2019-05-01 12:31:27,42.3367640,-83.469286
2019-05-01 12:31:30,42.3367562,-83.468765
2019-05-01 12:31:34,42.3368017,-83.468033
2019-05-01 12:31:35,42.3368158,-83.467833
2019-05-01 12:31:39,42.3368577,-83.466997
2019-05-01 12:31:41,42.3368764,-83.466604
2019-05-01 12:31:45,42.3369115,-83.465807
2019-05-01 12:31:49,42.3369306,-83.464987
2019-05-01 12:31:53,42.3369620,-83.464149
2019-05-01 12:31:56,42.3369868,-83.463535
2019-05-01 12:32:00,42.3370169,-83.462739
2019-05-01 12:32:02,42.3370324,-83.462360
2019-05-01 12:32:07,42.3370595,-83.461472
2019-05-01 12:32:08,42.3370631,-83.461311
2019-05-01 12:32:13,42.3370508,-83.460531
2019-05-01 12:32:18,42.3370575,-83.459950
2019-05-01 12:32:20,42.3370564,-83.459814
2019-05-01 12:32:21,42.3370602,-83.459763
2019-05-01 12:32:22,42.3370676,-83.459714
2019-05-01 12:32:23,42.3370636,-83.459675
2019-05-01 12:32:24,42.3370615,-83.459648
2019-05-01 12:32:26,42.3370571,-83.459640
2019-05-01 12:32:31,42.3370583,-83.459665
2019-05-01 12:32:38,42.3370345,-83.459522
2019-05-01 12:32:40,42.3368828,-83.459451
2019-05-01 12:32:42,42.3366490,-83.459448
2019-05-01 12:32:45,42.3362227,-83.459427
2019-05-01 12:32:49,42.3355548,-83.459386
2019-05-01 12:32:51,42.3352041,-83.459365
2019-05-01 12:32:55,42.3345117,-83.459313
2019-05-01 12:32:59,42.3338531,-83.459270
2019-05-01 12:33:00,42.3336957,-83.459264
2019-05-01 12:33:04,42.3330235,-83.459230
2019-05-01 12:33:07,42.3325278,-83.459203
2019-05-01 12:33:11,42.3318764,-83.459162
2019-05-01 12:33:12,42.3317170,-83.459154
2019-05-01 12:33:13,42.3315574,-83.459150
2019-05-01 12:33:14,42.3314008,-83.459145
2019-05-01 12:33:15,42.3312437,-83.459136
2019-05-01 12:33:19,42.3306008,-83.459098
2019-05-01 12:33:22,42.3301050,-83.459074
2019-05-01 12:33:26,42.3294556,-83.459032
2019-05-01 12:33:28,42.3291203,-83.459004
2019-05-01 12:33:32,42.3284757,-83.458979
2019-05-01 12:33:34,42.3281587,-83.458953
2019-05-01 12:33:38,42.3275215,-83.458915
2019-05-01 12:33:41,42.3270584,-83.458883
2019-05-01 12:33:45,42.3264287,-83.458851
2019-05-01 12:33:49,42.3257903,-83.458810
2019-05-01 12:33:53,42.3251579,-83.458776
2019-05-01 12:33:57,42.3245478,-83.458747
2019-05-01 12:33:58,42.3243956,-83.458737
2019-05-01 12:34:02,42.3238002,-83.458701
2019-05-01 12:34:04,42.3235424,-83.458687
2019-05-01 12:34:07,42.3232660,-83.458657
2019-05-01 12:34:10,42.3231507,-83.458654
2019-05-01 12:34:13,42.3231744,-83.458658
2019-05-01 12:34:14,42.3231829,-83.458662
2019-05-01 12:34:15,42.3231835,-83.458661
2019-05-01 12:34:16,42.3231862,-83.458660
2019-05-01 12:34:17,42.3231883,-83.458659
2019-05-01 12:34:18,42.3231883,-83.458659
2019-05-01 12:34:31,42.3230941,-83.458657
2019-05-01 12:34:37,42.3229470,-83.458640
2019-05-01 12:34:41,42.3229342,-83.458632
2019-05-01 12:34:52,42.3228140,-83.458627
2019-05-01 12:34:53,42.3227304,-83.458586
2019-05-01 12:34:55,42.3226307,-83.458420
2019-05-01 12:34:58,42.3226301,-83.458004
2019-05-01 12:34:59,42.3226471,-83.457823
2019-05-01 12:35:01,42.3226794,-83.457410
2019-05-01 12:35:05,42.3227148,-83.456459
2019-05-01 12:35:07,42.3227228,-83.455978
2019-05-01 12:35:09,42.3227384,-83.455496
2019-05-01 12:35:12,42.3227570,-83.454801
2019-05-01 12:35:16,42.3227748,-83.453964
2019-05-01 12:35:17,42.3227800,-83.453763
2019-05-01 12:35:21,42.3228024,-83.452939
2019-05-01 12:35:24,42.3228197,-83.452344
2019-05-01 12:35:30,42.3228399,-83.451671
2019-05-01 12:35:35,42.3228358,-83.451282
2019-05-01 12:35:40,42.3228727,-83.450736
2019-05-01 12:35:44,42.3228957,-83.450369
2019-05-01 12:35:50,42.3229116,-83.450001
2019-05-01 12:35:52,42.3229181,-83.449926
2019-05-01 12:35:54,42.3229234,-83.449861
2019-05-01 12:35:56,42.3229258,-83.449837
2019-05-01 12:36:59,42.3229270,-83.449700
2019-05-01 12:37:03,42.3229493,-83.449323
2019-05-01 12:37:07,42.3229702,-83.448831
2019-05-01 12:37:08,42.3229757,-83.448686
2019-05-01 12:37:09,42.3229798,-83.448535
2019-05-01 12:37:10,42.3229834,-83.448374
2019-05-01 12:37:11,42.3229876,-83.448214
2019-05-01 12:37:12,42.3229934,-83.448052
2019-05-01 12:37:17,42.3230243,-83.447182
2019-05-01 12:37:18,42.3230302,-83.446988
2019-05-01 12:37:22,42.3230518,-83.446170
2019-05-01 12:37:23,42.3230595,-83.445942
2019-05-01 12:37:27,42.3230885,-83.445016
2019-05-01 12:37:30,42.3231125,-83.444310
2019-05-01 12:37:34,42.3231438,-83.443362
2019-05-01 12:37:38,42.3231668,-83.442561
2019-05-01 12:37:41,42.3231769,-83.442179
2019-05-01 12:37:44,42.3231897,-83.441954
2019-05-01 12:37:45,42.3231942,-83.441907
2019-05-01 12:37:46,42.3231948,-83.441877
2019-05-01 12:37:47,42.3231937,-83.441862
2019-05-01 12:37:48,42.3231925,-83.441858
2019-05-01 12:37:49,42.3231915,-83.441859
2019-05-01 12:37:53,42.3231854,-83.441870
2019-05-01 12:38:18,42.3231880,-83.441810
2019-05-01 12:38:22,42.3232066,-83.441461
2019-05-01 12:38:26,42.3232251,-83.440994
2019-05-01 12:38:31,42.3232487,-83.440235
2019-05-01 12:38:36,42.3232755,-83.439341
2019-05-01 12:38:37,42.3232814,-83.439154
2019-05-01 12:38:41,42.3233015,-83.438313
2019-05-01 12:38:42,42.3233057,-83.438096
2019-05-01 12:38:43,42.3233095,-83.437868
2019-05-01 12:38:44,42.3233113,-83.437646
2019-05-01 12:38:45,42.3233128,-83.437421
