Time,Lat,Lon
2019-04-23 12:04:15,42.3365071,-83.485933
2019-04-23 12:04:19,42.3365200,-83.485144
2019-04-23 12:04:21,42.3365403,-83.484724
2019-04-23 12:04:25,42.3365736,-83.483889
2019-04-23 12:04:28,42.3365946,-83.483267
2019-04-23 12:04:32,42.3366003,-83.482431
2019-04-23 12:04:34,42.3365982,-83.482024
2019-04-23 12:04:35,42.3366014,-83.481822
2019-04-23 12:04:36,42.3366077,-83.481627
2019-04-23 12:04:38,42.3366070,-83.481234
2019-04-23 12:04:40,42.3366186,-83.480843
2019-04-23 12:04:44,42.3366456,-83.480061
2019-04-23 12:04:46,42.3366657,-83.479639
2019-04-23 12:04:50,42.3366971,-83.478803
2019-04-23 12:04:52,42.3366959,-83.478361
2019-04-23 12:04:56,42.3367041,-83.477425
2019-04-23 12:04:57,42.3366973,-83.477200
2019-04-23 12:05:01,42.3367236,-83.476266
2019-04-23 12:05:02,42.3367237,-83.476030
2019-04-23 12:05:03,42.3367210,-83.475794
2019-04-23 12:05:07,42.3367211,-83.474853
2019-04-23 12:05:11,42.3367247,-83.473892
2019-04-23 12:05:14,42.3367359,-83.473152
2019-04-23 12:05:18,42.3367416,-83.472197
2019-04-23 12:05:22,42.3367630,-83.471284
2019-04-23 12:05:23,42.3367642,-83.471071
2019-04-23 12:05:27,42.3367603,-83.470307
2019-04-23 12:05:30,42.3367729,-83.469866
2019-04-23 12:05:32,42.3367648,-83.469715
2019-04-23 12:05:33,42.3367551,-83.469670
2019-04-23 12:05:34,42.3367380,-83.469634
2019-04-23 12:05:35,42.3367362,-83.469641
2019-04-23 12:05:36,42.3367367,-83.469645
2019-04-23 12:05:54,42.3367290,-83.469463
2019-04-23 12:05:58,42.3367320,-83.468965
2019-04-23 12:06:03,42.3367659,-83.468129
2019-04-23 12:06:07,42.3368020,-83.467395
2019-04-23 12:06:09,42.3368108,-83.466999
2019-04-23 12:06:13,42.3368562,-83.466157
2019-04-23 12:06:14,42.3368653,-83.465935
2019-04-23 12:06:15,42.3368726,-83.465715
2019-04-23 12:06:16,42.3368816,-83.465498
2019-04-23 12:06:17,42.3368932,-83.465279
2019-04-23 12:06:21,42.3369347,-83.464365
2019-04-23 12:06:25,42.3369665,-83.463388
2019-04-23 12:06:26,42.3369733,-83.463132
2019-04-23 12:06:29,42.3370077,-83.462400
2019-04-23 12:06:32,42.3370361,-83.461707
2019-04-23 12:06:36,42.3370297,-83.460842
2019-04-23 12:06:37,42.3370266,-83.460646
2019-04-23 12:06:41,42.3370377,-83.459909
2019-04-23 12:06:42,42.3370424,-83.459775
2019-04-23 12:06:43,42.3370476,-83.459684
2019-04-23 12:06:44,42.3370534,-83.459628
2019-04-23 12:06:45,42.3370497,-83.459606
2019-04-23 12:06:47,42.3370436,-83.459594
2019-04-23 12:06:51,42.3370317,-83.459638
2019-04-23 12:06:53,42.3370291,-83.459635
2019-04-23 12:06:54,42.3370291,-83.459635
2019-04-23 12:06:55,42.3370291,-83.459635
2019-04-23 12:06:56,42.3370291,-83.459635
2019-04-23 12:06:57,42.3370291,-83.459635
2019-04-23 12:07:05,42.3370303,-83.459520
2019-04-23 12:07:07,42.3369592,-83.459424
2019-04-23 12:07:08,42.3368698,-83.459408
2019-04-23 12:07:11,42.3366157,-83.459390
2019-04-23 12:07:15,42.3361266,-83.459378
2019-04-23 12:07:18,42.3356536,-83.459367
2019-04-23 12:07:22,42.3349844,-83.459337
2019-04-23 12:07:23,42.3348039,-83.459331
2019-04-23 12:07:27,42.3341030,-83.459290
2019-04-23 12:07:31,42.3334306,-83.459253
2019-04-23 12:07:35,42.3327808,-83.459214
2019-04-23 12:07:39,42.3321331,-83.459181
2019-04-23 12:07:40,42.3319754,-83.459172
2019-04-23 12:07:44,42.3313191,-83.459132
2019-04-23 12:07:48,42.3306666,-83.459090
2019-04-23 12:07:49,42.3304963,-83.459082
2019-04-23 12:07:53,42.3298307,-83.459054
2019-04-23 12:07:55,42.3294820,-83.459019
2019-04-23 12:07:59,42.3288147,-83.458965
2019-04-23 12:08:02,42.3283173,-83.458940
2019-04-23 12:08:06,42.3276434,-83.458907
2019-04-23 12:08:10,42.3269772,-83.458862
2019-04-23 12:08:11,42.3268166,-83.458853
2019-04-23 12:08:15,42.3261653,-83.458817
2019-04-23 12:08:18,42.3256596,-83.458796
2019-04-23 12:08:22,42.3249930,-83.458762
2019-04-23 12:08:26,42.3243415,-83.458731
2019-04-23 12:08:31,42.3236237,-83.458696
2019-04-23 12:08:33,42.3233291,-83.458669
2019-04-23 12:08:36,42.3229843,-83.458639
2019-04-23 12:08:38,42.3228766,-83.458634
2019-04-23 12:08:39,42.3228871,-83.458632
2019-04-23 12:08:40,42.3228863,-83.458640
2019-04-23 12:08:41,42.3229062,-83.458636
2019-04-23 12:08:42,42.3229243,-83.458633
2019-04-23 12:08:58,42.3229285,-83.458632
2019-04-23 12:09:29,42.3228871,-83.458644
2019-04-23 12:09:35,42.3228101,-83.458633
2019-04-23 12:09:37,42.3226924,-83.458493
2019-04-23 12:09:39,42.3226567,-83.458203
2019-04-23 12:09:40,42.3226607,-83.458028
2019-04-23 12:09:42,42.3226710,-83.457629
2019-04-23 12:09:46,42.3226864,-83.456688
2019-04-23 12:09:50,42.3227071,-83.455865
2019-04-23 12:09:53,42.3227172,-83.455374
2019-04-23 12:09:54,42.3227216,-83.455226
2019-04-23 12:10:00,42.3227424,-83.454448
2019-04-23 12:10:05,42.3227577,-83.453771
2019-04-23 12:10:10,42.3227876,-83.452913
2019-04-23 12:10:15,42.3227997,-83.452057
2019-04-23 12:10:16,42.3227948,-83.451900
2019-04-23 12:10:21,42.3227931,-83.451215
2019-04-23 12:10:24,42.3228026,-83.450909
2019-04-23 12:10:27,42.3228096,-83.450815
2019-04-23 12:10:56,42.3228004,-83.450847
2019-04-23 12:10:58,42.3228004,-83.450847
2019-04-23 12:10:59,42.3228004,-83.450847
2019-04-23 12:11:00,42.3228004,-83.450847
2019-04-23 12:11:11,42.3228026,-83.450825
2019-04-23 12:11:12,42.3228048,-83.450753
2019-04-23 12:11:16,42.3228112,-83.450521
2019-04-23 12:11:22,42.3227984,-83.450518
2019-04-23 12:11:28,42.3228046,-83.450406
2019-04-23 12:11:31,42.3228164,-83.450086
2019-04-23 12:11:37,42.3228434,-83.449514
2019-04-23 12:11:39,42.3228503,-83.449476
2019-04-23 12:12:37,42.3228530,-83.449404
2019-04-23 12:12:40,42.3228705,-83.449053
2019-04-23 12:12:45,42.3228893,-83.448587
2019-04-23 12:12:48,42.3228904,-83.448495
2019-04-23 12:12:52,42.3229017,-83.448305
2019-04-23 12:12:57,42.3229202,-83.447935
2019-04-23 12:13:03,42.3229367,-83.447389
2019-04-23 12:13:08,42.3229181,-83.446807
2019-04-23 12:13:10,42.3229240,-83.446594
2019-04-23 12:13:12,42.3229306,-83.446381
2019-04-23 12:13:13,42.3229341,-83.446282
2019-04-23 12:13:14,42.3229365,-83.446182
2019-04-23 12:13:15,42.3229273,-83.446085
2019-04-23 12:13:17,42.3228545,-83.445922
2019-04-23 12:13:19,42.3226896,-83.445857
2019-04-23 12:13:21,42.3224887,-83.445837
2019-04-23 12:13:23,42.3222458,-83.445820
2019-04-23 12:13:26,42.3218085,-83.445666
2019-04-23 12:13:29,42.3214143,-83.445313
2019-04-23 12:13:30,42.3212863,-83.445165
2019-04-23 12:13:31,42.3211539,-83.445018
2019-04-23 12:13:32,42.3210233,-83.444876
2019-04-23 12:13:33,42.3208887,-83.444732
2019-04-23 12:13:34,42.3207604,-83.444594
2019-04-23 12:13:35,42.3206362,-83.444458
2019-04-23 12:13:39,42.3201766,-83.443994
2019-04-23 12:13:41,42.3199121,-83.443801
2019-04-23 12:13:42,42.3197574,-83.443716
2019-04-23 12:13:45,42.3192331,-83.443550
2019-04-23 12:13:47,42.3188533,-83.443508
2019-04-23 12:13:49,42.3184392,-83.443474
2019-04-23 12:13:52,42.3177330,-83.443399
2019-04-23 12:13:55,42.3169429,-83.443355
2019-04-23 12:13:56,42.3166506,-83.443342
2019-04-23 12:13:57,42.3163534,-83.443327
2019-04-23 12:13:58,42.3160687,-83.443314
2019-04-23 12:13:59,42.3157794,-83.443300
2019-04-23 12:14:01,42.3152194,-83.443261
2019-04-23 12:14:03,42.3146554,-83.443207
2019-04-23 12:14:05,42.3141157,-83.443172
2019-04-23 12:14:06,42.3138432,-83.443151
2019-04-23 12:14:08,42.3132806,-83.443097
2019-04-23 12:14:10,42.3127131,-83.443055
2019-04-23 12:14:11,42.3124352,-83.443044
2019-04-23 12:14:13,42.3118591,-83.443023
2019-04-23 12:14:15,42.3112888,-83.442998
2019-04-23 12:14:17,42.3107121,-83.442971
2019-04-23 12:14:19,42.3101413,-83.442942
2019-04-23 12:14:21,42.3095619,-83.442917
2019-04-23 12:14:23,42.3089800,-83.442892
2019-04-23 12:14:25,42.3083924,-83.442862
2019-04-23 12:14:27,42.3078080,-83.442846
2019-04-23 12:14:29,42.3072091,-83.442841
2019-04-23 12:14:31,42.3065995,-83.442842
2019-04-23 12:14:33,42.3060012,-83.442847
2019-04-23 12:14:34,42.3056989,-83.442850
2019-04-23 12:14:36,42.3050960,-83.442865
2019-04-23 12:14:38,42.3045078,-83.442887
2019-04-23 12:14:40,42.3039136,-83.442918
2019-04-23 12:14:41,42.3036168,-83.442933
2019-04-23 12:14:43,42.3030173,-83.442977
2019-04-23 12:14:45,42.3024054,-83.443033
2019-04-23 12:14:47,42.3017839,-83.443093
2019-04-23 12:14:48,42.3014667,-83.443123
2019-04-23 12:14:50,42.3008495,-83.443179
2019-04-23 12:14:52,42.3002286,-83.443239
2019-04-23 12:14:54,42.2996235,-83.443302
2019-04-23 12:14:55,42.2993155,-83.443333
2019-04-23 12:14:57,42.2987041,-83.443397
2019-04-23 12:14:59,42.2980869,-83.443462
2019-04-23 12:15:01,42.2974711,-83.443520
2019-04-23 12:15:03,42.2968449,-83.443579
2019-04-23 12:15:05,42.2962297,-83.443639
2019-04-23 12:15:06,42.2959293,-83.443670
2019-04-23 12:15:08,42.2953020,-83.443729
2019-04-23 12:15:10,42.2946779,-83.443789
2019-04-23 12:15:12,42.2940527,-83.443849
2019-04-23 12:15:13,42.2937396,-83.443878
2019-04-23 12:15:15,42.2931140,-83.443935
2019-04-23 12:15:17,42.2924840,-83.443995
2019-04-23 12:15:19,42.2918515,-83.444058
2019-04-23 12:15:21,42.2912211,-83.444119
2019-04-23 12:15:22,42.2909050,-83.444148
2019-04-23 12:15:23,42.2905962,-83.444174
2019-04-23 12:15:24,42.2902891,-83.444197
2019-04-23 12:15:25,42.2899737,-83.444217
2019-04-23 12:15:26,42.2896822,-83.444228
2019-04-23 12:15:28,42.2890666,-83.444223
2019-04-23 12:15:30,42.2884714,-83.444185
2019-04-23 12:15:32,42.2878689,-83.444112
2019-04-23 12:15:33,42.2875718,-83.444067
2019-04-23 12:15:34,42.2872741,-83.444013
2019-04-23 12:15:35,42.2869785,-83.443950
2019-04-23 12:15:36,42.2866823,-83.443881
2019-04-23 12:15:38,42.2861212,-83.443729
2019-04-23 12:15:40,42.2855521,-83.443543
2019-04-23 12:15:42,42.2850006,-83.443342
2019-04-23 12:15:43,42.2847157,-83.443234
2019-04-23 12:15:44,42.2844376,-83.443127
2019-04-23 12:15:45,42.2841507,-83.443019
2019-04-23 12:15:46,42.2838657,-83.442910
2019-04-23 12:15:48,42.2832786,-83.442696
2019-04-23 12:15:50,42.2826988,-83.442488
2019-04-23 12:15:51,42.2824015,-83.442383
2019-04-23 12:15:52,42.2821148,-83.442284
2019-04-23 12:15:53,42.2818210,-83.442185
2019-04-23 12:15:54,42.2815141,-83.442088
2019-04-23 12:15:55,42.2812271,-83.442006
2019-04-23 12:15:57,42.2806289,-83.441863
2019-04-23 12:15:59,42.2800260,-83.441749
2019-04-23 12:16:01,42.2794094,-83.441664
2019-04-23 12:16:02,42.2791192,-83.441635
2019-04-23 12:16:03,42.2788141,-83.441615
2019-04-23 12:16:04,42.2785066,-83.441601
2019-04-23 12:16:05,42.2782036,-83.441588
2019-04-23 12:16:06,42.2778987,-83.441578
2019-04-23 12:16:07,42.2775857,-83.441567
2019-04-23 12:16:08,42.2772946,-83.441556
2019-04-23 12:16:10,42.2766833,-83.441531
2019-04-23 12:16:12,42.2760762,-83.441513
2019-04-23 12:16:14,42.2754544,-83.441493
2019-04-23 12:16:15,42.2751382,-83.441480
2019-04-23 12:16:17,42.2745225,-83.441460
2019-04-23 12:16:19,42.2739058,-83.441438
2019-04-23 12:16:21,42.2732995,-83.441426
2019-04-23 12:16:22,42.2729887,-83.441424
2019-04-23 12:16:23,42.2726843,-83.441423
2019-04-23 12:16:25,42.2720713,-83.441413
2019-04-23 12:16:27,42.2714899,-83.441384
2019-04-23 12:16:28,42.2711982,-83.441368
2019-04-23 12:16:29,42.2709121,-83.441355
2019-04-23 12:16:30,42.2706152,-83.441343
2019-04-23 12:16:31,42.2703358,-83.441332
2019-04-23 12:16:32,42.2700488,-83.441317
2019-04-23 12:16:33,42.2697500,-83.441301
2019-04-23 12:16:34,42.2694702,-83.441286
2019-04-23 12:16:35,42.2691844,-83.441274
2019-04-23 12:16:36,42.2688879,-83.441262
2019-04-23 12:16:37,42.2686082,-83.441251
2019-04-23 12:16:38,42.2683204,-83.441240
2019-04-23 12:16:39,42.2680289,-83.441227
2019-04-23 12:16:40,42.2677399,-83.441214
2019-04-23 12:16:42,42.2671493,-83.441185
2019-04-23 12:16:44,42.2665706,-83.441157
2019-04-23 12:16:46,42.2659761,-83.441128
2019-04-23 12:16:48,42.2653853,-83.441104
2019-04-23 12:16:50,42.2647856,-83.441079
2019-04-23 12:16:52,42.2641803,-83.441050
2019-04-23 12:16:53,42.2638784,-83.441035
2019-04-23 12:16:54,42.2635752,-83.441018
2019-04-23 12:16:55,42.2632827,-83.441002
2019-04-23 12:16:56,42.2629849,-83.440987
2019-04-23 12:16:57,42.2626784,-83.440970
2019-04-23 12:16:58,42.2623771,-83.440956
2019-04-23 12:16:59,42.2620790,-83.440943
2019-04-23 12:17:00,42.2617704,-83.440929
2019-04-23 12:17:01,42.2614635,-83.440914
2019-04-23 12:17:02,42.2611571,-83.440900
2019-04-23 12:17:03,42.2608524,-83.440885
2019-04-23 12:17:04,42.2605451,-83.440870
2019-04-23 12:17:05,42.2602321,-83.440855
2019-04-23 12:17:07,42.2596162,-83.440827
2019-04-23 12:17:09,42.2590004,-83.440794
2019-04-23 12:17:10,42.2586925,-83.440779
2019-04-23 12:17:12,42.2580878,-83.440758
2019-04-23 12:17:14,42.2574793,-83.440735
2019-04-23 12:17:16,42.2568622,-83.440707
2019-04-23 12:17:18,42.2562357,-83.440677
2019-04-23 12:17:20,42.2556094,-83.440647
2019-04-23 12:17:22,42.2549834,-83.440616
2019-04-23 12:17:24,42.2543742,-83.440587
2019-04-23 12:17:26,42.2537641,-83.440558
2019-04-23 12:17:28,42.2531464,-83.440526
2019-04-23 12:17:30,42.2525281,-83.440493
2019-04-23 12:17:32,42.2519088,-83.440465
2019-04-23 12:17:33,42.2516060,-83.440455
2019-04-23 12:17:35,42.2509873,-83.440433
2019-04-23 12:17:36,42.2506785,-83.440419
2019-04-23 12:17:37,42.2503665,-83.440409
2019-04-23 12:17:38,42.2500561,-83.440396
2019-04-23 12:17:39,42.2497439,-83.440382
2019-04-23 12:17:40,42.2494281,-83.440368
2019-04-23 12:17:42,42.2488023,-83.440345
2019-04-23 12:17:44,42.2481781,-83.440319
2019-04-23 12:17:46,42.2475638,-83.440290
2019-04-23 12:17:48,42.2469694,-83.440259
2019-04-23 12:17:50,42.2463852,-83.440233
2019-04-23 12:17:51,42.2460954,-83.440221
2019-04-23 12:17:52,42.2458037,-83.440209
2019-04-23 12:17:54,42.2452327,-83.440179
2019-04-23 12:17:56,42.2446717,-83.440157
2019-04-23 12:17:57,42.2443944,-83.440145
2019-04-23 12:17:59,42.2438599,-83.440118
2019-04-23 12:18:01,42.2433186,-83.440087
2019-04-23 12:18:03,42.2427714,-83.440059
2019-04-23 12:18:05,42.2422173,-83.440025
2019-04-23 12:18:07,42.2416553,-83.439990
2019-04-23 12:18:09,42.2410881,-83.439961
2019-04-23 12:18:10,42.2408048,-83.439942
2019-04-23 12:18:12,42.2402305,-83.439910
2019-04-23 12:18:14,42.2396475,-83.439860
2019-04-23 12:18:16,42.2390761,-83.439782
2019-04-23 12:18:18,42.2385207,-83.439670
2019-04-23 12:18:20,42.2379558,-83.439517
2019-04-23 12:18:22,42.2373888,-83.439315
2019-04-23 12:18:24,42.2368391,-83.439079
2019-04-23 12:18:26,42.2362804,-83.438793
2019-04-23 12:18:27,42.2360121,-83.438634
2019-04-23 12:18:28,42.2357448,-83.438464
2019-04-23 12:18:29,42.2354751,-83.438286
2019-04-23 12:18:30,42.2352078,-83.438096
2019-04-23 12:18:32,42.2346591,-83.437654
2019-04-23 12:18:33,42.2343997,-83.437420
2019-04-23 12:18:34,42.2341410,-83.437175
2019-04-23 12:18:35,42.2338852,-83.436920
2019-04-23 12:18:36,42.2336351,-83.436651
2019-04-23 12:18:37,42.2333851,-83.436374
2019-04-23 12:18:39,42.2329211,-83.435804
2019-04-23 12:18:41,42.2324786,-83.435214
2019-04-23 12:18:43,42.2320852,-83.434592
