Time,Lat,Lon
2019-05-02 14:50:55,42.2982347,-83.228479
2019-05-02 14:50:56,42.2981726,-83.228315
2019-05-02 14:51:01,42.2978614,-83.227497
2019-05-02 14:51:03,42.2977372,-83.227172
2019-05-02 14:51:07,42.2974854,-83.226528
2019-05-02 14:51:11,42.2972269,-83.225850
2019-05-02 14:51:12,42.2971565,-83.225675
2019-05-02 14:51:13,42.2970871,-83.225505
2019-05-02 14:51:14,42.2970167,-83.225321
2019-05-02 14:51:15,42.2969457,-83.225131
2019-05-02 14:51:16,42.2968765,-83.224945
2019-05-02 14:51:17,42.2968058,-83.224760
2019-05-02 14:51:21,42.2965329,-83.224036
2019-05-02 14:51:23,42.2963964,-83.223683
2019-05-02 14:51:24,42.2963304,-83.223510
2019-05-02 14:51:25,42.2962617,-83.223329
2019-05-02 14:51:26,42.2961925,-83.223156
2019-05-02 14:51:27,42.2961251,-83.222989
2019-05-02 14:51:31,42.2958557,-83.222284
2019-05-02 14:51:32,42.2957904,-83.222116
2019-05-02 14:51:35,42.2956098,-83.221649
2019-05-02 14:51:36,42.2955466,-83.221487
2019-05-02 14:51:37,42.2954885,-83.221338
2019-05-02 14:51:38,42.2954312,-83.221193
2019-05-02 14:51:39,42.2953770,-83.221057
2019-05-02 14:51:41,42.2952769,-83.220803
2019-05-02 14:51:44,42.2951676,-83.220510
2019-05-02 14:51:49,42.2950461,-83.220192
2019-05-02 14:51:52,42.2950440,-83.220188
2019-05-02 14:52:37,42.2950034,-83.220099
2019-05-02 14:52:40,42.2948972,-83.219831
2019-05-02 14:52:44,42.2947296,-83.219369
2019-05-02 14:52:50,42.2944317,-83.218604
2019-05-02 14:52:51,42.2943781,-83.218466
2019-05-02 14:52:56,42.2941153,-83.217801
2019-05-02 14:52:58,42.2940140,-83.217555
2019-05-02 14:53:04,42.2937581,-83.216875
2019-05-02 14:53:05,42.2937226,-83.216769
2019-05-02 14:53:09,42.2936351,-83.216493
2019-05-02 14:53:13,42.2936010,-83.216408
2019-05-02 14:53:16,42.2935413,-83.216271
2019-05-02 14:53:19,42.2934218,-83.215974
2019-05-02 14:53:22,42.2932591,-83.215579
2019-05-02 14:53:27,42.2929969,-83.214926
2019-05-02 14:53:29,42.2928896,-83.214651
2019-05-02 14:53:34,42.2926603,-83.214011
2019-05-02 14:53:39,42.2923814,-83.213311
2019-05-02 14:53:40,42.2923336,-83.213177
2019-05-02 14:53:45,42.2921162,-83.212625
2019-05-02 14:53:48,42.2920579,-83.212497
2019-05-02 14:53:51,42.2920566,-83.212477
2019-05-02 14:54:10,42.2920758,-83.212480
2019-05-02 14:54:26,42.2920494,-83.212396
2019-05-02 14:54:29,42.2919551,-83.212160
2019-05-02 14:54:32,42.2918096,-83.211767
2019-05-02 14:54:36,42.2915481,-83.211138
2019-05-02 14:54:40,42.2912744,-83.210446
2019-05-02 14:54:41,42.2912146,-83.210285
2019-05-02 14:54:45,42.2909541,-83.209617
2019-05-02 14:54:49,42.2906967,-83.208962
2019-05-02 14:54:54,42.2903852,-83.208205
2019-05-02 14:54:55,42.2903227,-83.208045
2019-05-02 14:55:00,42.2900500,-83.207357
2019-05-02 14:55:06,42.2897213,-83.206638
2019-05-02 14:55:10,42.2894539,-83.206032
2019-05-02 14:55:14,42.2891588,-83.205365
2019-05-02 14:55:15,42.2890856,-83.205199
2019-05-02 14:55:19,42.2888048,-83.204575
2019-05-02 14:55:21,42.2886910,-83.204335
2019-05-02 14:55:26,42.2884606,-83.203799
2019-05-02 14:55:32,42.2882113,-83.203259
2019-05-02 14:55:37,42.2879499,-83.202795
2019-05-02 14:55:41,42.2878172,-83.202523
2019-05-02 14:55:45,42.2877888,-83.202421
2019-05-02 14:55:50,42.2877981,-83.202437
2019-05-02 14:55:55,42.2877572,-83.202348
2019-05-02 14:56:02,42.2875826,-83.202112
2019-05-02 14:56:04,42.2874378,-83.202187
2019-05-02 14:56:06,42.2872876,-83.202338
2019-05-02 14:56:07,42.2871910,-83.202413
2019-05-02 14:56:08,42.2870782,-83.202468
2019-05-02 14:56:09,42.2869672,-83.202496
2019-05-02 14:56:10,42.2868661,-83.202515
2019-05-02 14:56:11,42.2867657,-83.202534
2019-05-02 14:56:12,42.2866898,-83.202594
2019-05-02 14:56:13,42.2866111,-83.202674
2019-05-02 14:56:14,42.2865343,-83.202757
2019-05-02 14:56:15,42.2864568,-83.202837
2019-05-02 14:56:21,42.2859444,-83.203292
2019-05-02 14:56:27,42.2854299,-83.203639
2019-05-02 14:56:28,42.2853474,-83.203672
2019-05-02 14:56:29,42.2852684,-83.203698
