Time,Lat,Lon
2019-04-27 00:08:33,42.3435469,-83.482888
2019-04-27 00:08:37,42.3438848,-83.482131
2019-04-27 00:08:38,42.3439721,-83.481934
2019-04-27 00:08:39,42.3440590,-83.481737
2019-04-27 00:08:40,42.3441507,-83.481539
2019-04-27 00:08:41,42.3442271,-83.481361
2019-04-27 00:08:42,42.3443088,-83.481200
2019-04-27 00:08:43,42.3443824,-83.481062
2019-04-27 00:08:47,42.3446695,-83.480547
2019-04-27 00:08:50,42.3448503,-83.480311
2019-04-27 00:08:54,42.3450949,-83.479968
2019-04-27 00:08:56,42.3452526,-83.479806
2019-04-27 00:08:57,42.3453497,-83.479699
2019-04-27 00:08:58,42.3454693,-83.479599
2019-04-27 00:08:59,42.3456235,-83.479487
2019-04-27 00:09:00,42.3457933,-83.479385
2019-04-27 00:09:03,42.3463138,-83.479118
2019-04-27 00:09:04,42.3464715,-83.479064
2019-04-27 00:09:05,42.3466517,-83.479014
2019-04-27 00:09:06,42.3468348,-83.478973
2019-04-27 00:09:07,42.3470249,-83.478939
2019-04-27 00:09:10,42.3475834,-83.478878
2019-04-27 00:09:11,42.3477548,-83.478881
2019-04-27 00:09:13,42.3480872,-83.478899
2019-04-27 00:09:14,42.3482476,-83.478906
2019-04-27 00:09:15,42.3484049,-83.478913
2019-04-27 00:09:16,42.3485532,-83.478918
2019-04-27 00:09:17,42.3486976,-83.478922
2019-04-27 00:09:21,42.3492815,-83.478927
2019-04-27 00:09:22,42.3494226,-83.478931
2019-04-27 00:09:23,42.3495700,-83.478935
2019-04-27 00:09:24,42.3497203,-83.478943
2019-04-27 00:09:25,42.3498716,-83.478949
2019-04-27 00:09:26,42.3500249,-83.478957
2019-04-27 00:09:28,42.3503305,-83.478971
2019-04-27 00:09:32,42.3509822,-83.478980
2019-04-27 00:09:34,42.3513375,-83.478970
2019-04-27 00:09:38,42.3520349,-83.478994
2019-04-27 00:09:40,42.3523761,-83.479007
2019-04-27 00:09:44,42.3530425,-83.479037
2019-04-27 00:09:47,42.3535542,-83.479064
2019-04-27 00:09:48,42.3537493,-83.479069
2019-04-27 00:09:49,42.3539216,-83.479078
2019-04-27 00:09:51,42.3542674,-83.479104
2019-04-27 00:09:53,42.3545944,-83.479123
2019-04-27 00:09:57,42.3552434,-83.479170
2019-04-27 00:09:58,42.3554146,-83.479183
2019-04-27 00:10:02,42.3560633,-83.479214
2019-04-27 00:10:06,42.3566662,-83.479246
2019-04-27 00:10:07,42.3568100,-83.479251
2019-04-27 00:10:11,42.3574169,-83.479260
