Time,Lat,Lon
2019-05-01 21:36:01,42.2925365,-83.250102
2019-05-01 21:36:03,42.2925324,-83.250267
2019-05-01 21:36:06,42.2926205,-83.250614
2019-05-01 21:36:07,42.2926900,-83.250754
2019-05-01 21:36:09,42.2927890,-83.250988
2019-05-01 21:36:10,42.2927998,-83.251067
2019-05-01 21:36:11,42.2927857,-83.251117
2019-05-01 21:36:13,42.2926787,-83.251067
2019-05-01 21:36:15,42.2925926,-83.250860
2019-05-01 21:36:16,42.2925591,-83.250764
2019-05-01 21:36:19,42.2924867,-83.250576
2019-05-01 21:36:22,42.2924858,-83.250559
2019-05-01 21:36:36,42.2924135,-83.250391
2019-05-01 21:36:39,42.2922784,-83.250078
2019-05-01 21:36:43,42.2920332,-83.249524
2019-05-01 21:36:48,42.2916925,-83.248765
2019-05-01 21:36:50,42.2915497,-83.248448
2019-05-01 21:36:54,42.2912293,-83.247744
2019-05-01 21:36:55,42.2911499,-83.247571
2019-05-01 21:36:59,42.2908280,-83.246876
2019-05-01 21:37:02,42.2906000,-83.246387
2019-05-01 21:37:06,42.2902924,-83.245721
2019-05-01 21:37:09,42.2900409,-83.245184
2019-05-01 21:37:13,42.2897180,-83.244491
2019-05-01 21:37:16,42.2894811,-83.243981
2019-05-01 21:37:18,42.2893282,-83.243649
2019-05-01 21:37:22,42.2890239,-83.242982
2019-05-01 21:37:25,42.2887930,-83.242455
2019-05-01 21:37:29,42.2884860,-83.241739
2019-05-01 21:37:33,42.2881871,-83.241029
2019-05-01 21:37:34,42.2881165,-83.240858
2019-05-01 21:37:38,42.2878214,-83.240137
2019-05-01 21:37:42,42.2875162,-83.239387
2019-05-01 21:37:44,42.2873599,-83.239005
2019-05-01 21:37:48,42.2870394,-83.238230
2019-05-01 21:37:52,42.2867311,-83.237492
2019-05-01 21:37:56,42.2864352,-83.236763
2019-05-01 21:38:00,42.2861518,-83.236071
2019-05-01 21:38:02,42.2860199,-83.235742
2019-05-01 21:38:04,42.2858874,-83.235414
2019-05-01 21:38:06,42.2857796,-83.235146
2019-05-01 21:38:10,42.2856147,-83.234742
2019-05-01 21:38:15,42.2853868,-83.234174
2019-05-01 21:38:19,42.2852155,-83.233752
2019-05-01 21:38:23,42.2851271,-83.233537
2019-05-01 21:38:27,42.2851085,-83.233482
2019-05-01 21:38:30,42.2850521,-83.233384
2019-05-01 21:38:35,42.2849901,-83.233254
2019-05-01 21:39:24,42.2849511,-83.233157
2019-05-01 21:39:31,42.2847895,-83.232742
2019-05-01 21:39:37,42.2846890,-83.232492
2019-05-01 21:39:40,42.2846751,-83.232466
2019-05-01 21:40:56,42.2846375,-83.232382
2019-05-01 21:41:01,42.2845654,-83.232205
2019-05-01 21:41:03,42.2845050,-83.232141
2019-05-01 21:41:04,42.2844674,-83.232142
2019-05-01 21:41:07,42.2844143,-83.232318
2019-05-01 21:41:08,42.2844115,-83.232431
2019-05-01 21:41:10,42.2844118,-83.232704
2019-05-01 21:41:16,42.2844009,-83.233484
2019-05-01 21:41:17,42.2843969,-83.233603
2019-05-01 21:41:21,42.2843766,-83.233992
2019-05-01 21:41:23,42.2843746,-83.234023
2019-05-01 21:41:31,42.2843692,-83.234103
2019-05-01 21:41:34,42.2843613,-83.234498
2019-05-01 21:41:40,42.2843524,-83.235201
2019-05-01 21:41:42,42.2843500,-83.235244
2019-05-01 21:41:46,42.2843500,-83.235453
2019-05-01 21:41:49,42.2843508,-83.235799
2019-05-01 21:41:55,42.2843247,-83.236541
2019-05-01 21:41:56,42.2843238,-83.236667
2019-05-01 21:42:03,42.2843070,-83.237482
2019-05-01 21:42:04,42.2843033,-83.237563
2019-05-01 21:42:06,42.2842966,-83.237638
2019-05-01 21:42:10,42.2842863,-83.237728
2019-05-01 21:42:13,42.2842844,-83.237977
2019-05-01 21:42:15,42.2842801,-83.238197
2019-05-01 21:42:19,42.2842709,-83.238625
2019-05-01 21:42:20,42.2842673,-83.238749
2019-05-01 21:42:26,42.2842403,-83.239570
2019-05-01 21:42:32,42.2842239,-83.240363
2019-05-01 21:42:34,42.2842181,-83.240617
2019-05-01 21:42:39,42.2842085,-83.241177
2019-05-01 21:42:41,42.2842015,-83.241287
2019-05-01 21:42:45,42.2842062,-83.241389
2019-05-01 21:42:48,42.2842091,-83.241686
2019-05-01 21:42:55,42.2841959,-83.242479
2019-05-01 21:42:56,42.2841956,-83.242585
2019-05-01 21:43:02,42.2841747,-83.243282
2019-05-01 21:43:09,42.2841581,-83.244128
2019-05-01 21:43:10,42.2841580,-83.244239
2019-05-01 21:43:17,42.2841399,-83.244982
2019-05-01 21:43:20,42.2841434,-83.245079
2019-05-01 21:43:23,42.2841459,-83.245221
2019-05-01 21:43:26,42.2841445,-83.245527
2019-05-01 21:43:31,42.2841242,-83.246159
2019-05-01 21:43:37,42.2841126,-83.246939
2019-05-01 21:43:41,42.2840969,-83.247386
2019-05-01 21:43:42,42.2840942,-83.247445
2019-05-01 21:43:44,42.2840918,-83.247484
2019-05-01 21:43:47,42.2840961,-83.247613
2019-05-01 21:43:50,42.2840890,-83.247918
2019-05-01 21:43:56,42.2840908,-83.248593
2019-05-01 21:44:02,42.2840689,-83.249371
2019-05-01 21:44:07,42.2840526,-83.250102
2019-05-01 21:44:10,42.2840628,-83.250458
2019-05-01 21:44:13,42.2840782,-83.250622
2019-05-01 21:44:16,42.2840715,-83.250643
2019-05-01 21:45:02,42.2840368,-83.250710
2019-05-01 21:45:03,42.2840278,-83.250747
2019-05-01 21:45:09,42.2840123,-83.250864
2019-05-01 21:45:33,42.2840059,-83.251088
2019-05-01 21:45:37,42.2839850,-83.251579
